Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
anthropic_claude-opus-4.6,simulation_integration,task_008_navigation_recovery_action,test_service_client_and_call,FAILED,C3,"The generated code failed to create the required service client for /gazebo/set_model_state, representing a missing implementation of expected ROS 2 functionality."
anthropic_claude-opus-4.6,simulation_integration,task_008_navigation_recovery_action,test_pose_and_twist_initialization,FAILED,C3,"The generated code does not call set_model_state with the expected arguments (""ball"", ""world"", pose, twist), indicating a semantic/behavioral error in preserving the original logic."
anthropic_claude-opus-4.6,simulation_integration,task_008_navigation_recovery_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failure, but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,multi_node,task_001_rosserial_python_integration,test_absence_of_global_node_init,FAILED,C3,"The generated SerialClient.py creates its own node via rclpy.create_node instead of using the injected node, violating the dependency injection pattern required by the migration."
anthropic_claude-opus-4.6,multi_node,task_001_rosserial_python_integration,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test harness missed a critical hard error."
anthropic_claude-opus-4.6,multi_node,task_002_sm_rosbag_recorder,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which should have failed all tests that check for specific content, indicating the oracle incorrectly reported SUCCESS."
anthropic_claude-opus-4.6,multi_node,task_004_talker_relay_listener,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty/missing, yet the oracle tests passed because read_file returns empty string for missing files and all assertions either check for presence in empty strings (which would fail) - however if tests 'passed', the oracle missed that no code was generated at all, which is a critical hard error."
anthropic_claude-opus-4.6,multi_node,task_005_KIE_multiagent_model,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty or failed to parse, yet the oracle tests passed because pytest skipped tests when files were not found, constituting a missed hard error."
anthropic_claude-opus-4.6,multi_node,task_006_swarm_ros_bridge,test_cpp_node_inheritance_usage,FAILED,A1,"The generated code was empty or failed to parse, so no ROS 2 node creation patterns could be present to satisfy the test."
anthropic_claude-opus-4.6,multi_node,task_006_swarm_ros_bridge,test_cpp_qos_usage,FAILED,C2,"The generated code fails the QoS profile test because it does not include any rclcpp QoS profile references (QoS, SystemDefaultsQoS, or SensorDataQoS), indicating a QoS profile mismatch in the migration."
anthropic_claude-opus-4.6,multi_node,task_006_swarm_ros_bridge,test_system_callback_consistency,FAILED,A1,"The generated code is empty (NO CODE GENERATED OR PARSE FAILED), so the callback signature test naturally fails."
anthropic_claude-opus-4.6,multi_node,task_006_swarm_ros_bridge,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to detect as SUCCESS."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,test_member_variable_consistency,FAILED,A1,"No code was generated or parsing failed, resulting in missing files that the test requires to read."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,test_callback_signature_sync,FAILED,A1,"No code was generated, so the required header and source files do not exist, causing all tests including test_callback_signature_sync to fail with FileNotFoundError."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,test_inheritance_pattern,FAILED,A1,"No code was generated or parsing failed, resulting in missing files that the test cannot locate."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,test_message_namespace_migration,FAILED,A1,"No code was generated or parsing failed, so the required source files do not exist, causing the test to fail with FileNotFoundError."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,test_ros1_leakage_cleanup,FAILED,A1,"No code was generated or parsing failed, resulting in missing source files that cannot be tested."
anthropic_claude-opus-4.6,multi_node,task_007_aws_les,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle should have caught but reported SUCCESS."
anthropic_claude-opus-4.6,multi_node,task_009_fleet_system,test_time_struct_field_sync,FAILED,A1,"No code was generated, so required files (msg2fbs.py, schema.fbs) are missing, causing FileNotFoundError."
anthropic_claude-opus-4.6,multi_node,task_009_fleet_system,test_header_schema_no_seq,FAILED,A1,"No code was generated, so required files like schema.fbs are missing, causing FileNotFoundError."
anthropic_claude-opus-4.6,multi_node,task_009_fleet_system,test_namespace_conversion_logic,FAILED,C3,"The generated Python code does not implement the ROS 2 namespace path conversion logic (replacing '/' with '.') needed for handling 'pkg/msg/Type' style identifiers, indicating an incomplete semantic migration."
anthropic_claude-opus-4.6,multi_node,task_009_fleet_system,test_no_ros1_naming_leakage,FAILED,A1,"No code was generated, so required files (msg2fbs.py and schema.fbs) are missing, causing FileNotFoundError during test."
anthropic_claude-opus-4.6,multi_node,task_009_fleet_system,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error, yet the oracle reported SUCCESS."
anthropic_claude-opus-4.6,multi_node,task_011_amr_interop,test_py_ros_to_mqtt_orchestration,FAILED,C3,"The generated Python bridge code does not properly link the VDAOrderState subscription to the self._publish_state callback via the expected msg_type/callback parameter pattern, indicating a semantic wiring error in the ROS-to-MQTT orchestration."
anthropic_claude-opus-4.6,multi_node,task_011_amr_interop,test_no_ros1_terminology_leakage,FAILED,E1,"The test itself has a regex bug (unterminated subpattern from 'Publisher(' and 'Subscriber(' being used in \b...\b pattern), causing a re.error rather than evaluating the generated code."
anthropic_claude-opus-4.6,multi_node,task_011_amr_interop,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, meaning the test harness failed to catch the complete absence of implementation."
anthropic_claude-opus-4.6,multi_node,task_012_multimaster_flie,test_monitor_calls_master_api,FAILED,A1,"No code was generated or parsing failed, so the required file content cannot satisfy any test assertions."
anthropic_claude-opus-4.6,multi_node,task_012_multimaster_flie,test_monitor_uses_succeed_helper,FAILED,A1,"No code was generated or parsing failed, so the required file does not exist and the test cannot find the expected pattern."
anthropic_claude-opus-4.6,multi_node,task_012_multimaster_flie,test_monitor_populates_master_info,FAILED,A1,"No code was generated or parsing failed, so the required file/logic is absent, causing the test to fail."
anthropic_claude-opus-4.6,multi_node,task_012_multimaster_flie,test_absence_of_hardcoded_names,FAILED,C3,"The generated code contains hardcoded node name strings like '/master_discovery' instead of using dynamic node name retrieval, which is a semantic/behavioral error in the migration."
anthropic_claude-opus-4.6,multi_node,task_012_multimaster_flie,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test suite failed to catch as a failure."
meta-llama_llama-3.3-70b-instruct,manipulation,task_001_pick_and_place,test_state_machine_future_synchronization,FAILED,C3,"The generated state machine code lacks Future synchronization primitives (add_done_callback, spin_until_future_complete, or .done()) needed to properly wait for async service/action responses, causing a semantic/behavioral error in the ROS 2 migration."
meta-llama_llama-3.3-70b-instruct,manipulation,task_001_pick_and_place,test_static_interface_linkage_consistency,FAILED,C3,"The generated code uses an inconsistent topic name that doesn't match '/object_detection' across the detector and state machine files, causing linkage failure."
meta-llama_llama-3.3-70b-instruct,manipulation,task_001_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error, yet the oracle reported SUCCESS."
meta-llama_llama-3.3-70b-instruct,manipulation,task_002_ur5_pick_and_place,test_controller_move_to_logic,FAILED,C3,"The generated controller.py lacks the required Slerp orientation interpolation logic in move_to, representing a semantic/behavioral omission of the motion planning algorithm."
meta-llama_llama-3.3-70b-instruct,manipulation,task_002_ur5_pick_and_place,test_trajectory_interpolation_integrity,FAILED,A1,"No code was generated or parsing failed, so the empty file cannot contain the required interpolation loop and Slerp logic."
meta-llama_llama-3.3-70b-instruct,manipulation,task_002_ur5_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is entirely missing ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that should have caused all tests to fail, but the oracle reported SUCCESS."
meta-llama_llama-3.3-70b-instruct,manipulation,task_003_ur5_red_box,test_service_server_migration,FAILED,C3,"The generated service callback does not use the ROS 2 standard (request, response) signature, indicating a semantic migration error in adapting the service callback pattern."
meta-llama_llama-3.3-70b-instruct,manipulation,task_003_ur5_red_box,test_cmakelists_rosidl_integrity,FAILED,A1,"No code was generated or parsing failed, so the CMakeLists.txt is empty and missing all required ROS 2 build directives."
meta-llama_llama-3.3-70b-instruct,manipulation,task_003_ur5_red_box,test_package_xml_modern_format,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any test assertions."
meta-llama_llama-3.3-70b-instruct,manipulation,task_003_ur5_red_box,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, yet the oracle reported SUCCESS, which is a clear missed hard error since empty files cannot pass functional migration checks."
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,test_migration_node_initialization,FAILED,E1,"The code correctly uses Node subclassing (the idiomatic ROS 2 pattern) but the oracle rigidly expects the string 'rclpy.create_node', causing a false positive style mismatch."
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,test_migration_tf2_logic,FAILED,B1,The ez_tools.py file still contains legacy ROS 1 'import tf' and was not migrated to use tf2_ros.Buffer() and related ROS 2 TF2 APIs.
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,test_migration_async_handling,FAILED,B1,"The ez_tools.py file was not migrated to use ROS 2 async service handling (call_async/spin_until_future_complete), leaving legacy synchronous ROS 1 service call patterns in place."
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,test_migration_scaling_logic,FAILED,C3,The ez_tools.py file lacks the required scaling logic (pose_factor = 1000 and multiplication by self.pose_factor) needed for GraspIt (mm) to MoveIt (meters) unit conversion.
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,test_integration_logic_params,FAILED,C3,"The test file test2_ez_pnp2.py was not generated/migrated at all, causing a FileNotFoundError when the oracle attempted to verify its integration logic parameters."
meta-llama_llama-3.3-70b-instruct,manipulation,task_004_simplified_pick_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses undefined names (AddToDatabase, LoadDatabaseModel) without imports, which will cause a NameError at runtime, and also uses rclpy.init plus Node subclassing (not rclpy.create_node as tests expect), yet the oracle reported SUCCESS."
meta-llama_llama-3.3-70b-instruct,manipulation,task_005_interbotix_demo,test_shared_node_instance,FAILED,A1,"No code was generated or parsing failed, resulting in an empty source that cannot satisfy any ROS 2 migration requirements."
meta-llama_llama-3.3-70b-instruct,manipulation,task_005_interbotix_demo,test_tf_naming_convention,FAILED,E2,"No code was generated or parsed, which is a critical hard failure preventing any functionality."
meta-llama_llama-3.3-70b-instruct,manipulation,task_005_interbotix_demo,test_constructor_params_migration,FAILED,B1,The generated code retained the ROS 1 style import 'from interbotix_xs_modules.arm' and failed to properly migrate the constructor parameters like robot_model for the ROS 2 API.
meta-llama_llama-3.3-70b-instruct,manipulation,task_005_interbotix_demo,test_cluster_position_destructuring,FAILED,C3,"The generated code is missing the required cluster position destructuring pattern (x, y, z = cluster['position']), representing a semantic/behavioral error in perception data handling."
meta-llama_llama-3.3-70b-instruct,manipulation,task_005_interbotix_demo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle status is marked SUCCESS, indicating the test failed to catch this."
meta-llama_llama-3.3-70b-instruct,manipulation,task_006_pick_up_objects,test_service_interface_alignment,FAILED,C3,"The test checks for service interface alignment between manager and behavior files, but only the controller file was generated/provided, leaving the behavior client definition missing."
meta-llama_llama-3.3-70b-instruct,manipulation,task_006_pick_up_objects,test_no_nested_spin,FAILED,C1,"The manager_node file contains rclpy.spin inside a method (likely spin_until_future_complete pattern invoked within __init__ or similar), which represents nested spin logic that can cause deadlocks in ROS 2."
meta-llama_llama-3.3-70b-instruct,manipulation,task_006_pick_up_objects,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code has multiple runtime errors: uses undefined `ExternalShutdownException` without importing it, passes integer literals (e.g., `cmd.linear.y = 0`, `color_red.r = 1`) to ROS2 message fields requiring floats, and passes a `Time` object instead of `Duration` to `m.lifetime`, which will cause crashes at runtime."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,test_sync_wait_logic,FAILED,C3,"The generated code lacks the condition variable wait_for synchronization logic required for the service to block until the hardware SVR response arrives, representing a semantic/behavioral error in the migration."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,test_mutex_safety,FAILED,C3,"The generated code lacks the required mutex locking (unique_lock/lock_guard with svr_mtx_) around shared state access, representing a semantic/behavioral error in thread safety implementation."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,test_recv_error_handling,FAILED,C3,"The generated code's tm_communication.cpp does not include the required handling for recv() returning 0 (connection closure), which is a semantic/behavioral omission in the migration."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,test_demo_blocking_call,FAILED,C3,"The generated ask_item_demo.py calls ask_item with wait_time=0 (or similar non-blocking value), failing to implement the required blocking service call semantics."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,test_svr_callback_notification,FAILED,C3,"The generated code is missing the condition variable notification (svr_cond_.notify_all/one) in the SVR callback, causing the service to always timeout—a semantic/behavioral error in the migration logic."
meta-llama_llama-3.3-70b-instruct,manipulation,task_007_tm_robot_arms,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a critical hard error was missed."
meta-llama_llama-3.3-70b-instruct,manipulation,task_008_allegro_hand,test_emergency_stop_logic,FAILED,B1,"The generated code retains or expects ros::shutdown() (ROS 1 API) in the emergency stop logic, but the test pattern requires this legacy call which wasn't properly preserved/replaced in migration."
meta-llama_llama-3.3-70b-instruct,manipulation,task_008_allegro_hand,test_variable_naming_consistency,FAILED,A1,"No code was generated or parsing failed, so the required variables/files are absent, causing the test to fail."
meta-llama_llama-3.3-70b-instruct,manipulation,task_008_allegro_hand,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test harness failed to detect the complete absence of a valid submission."
meta-llama_llama-3.3-70b-instruct,manipulation,task_009_urdf,test_urdf_kinematics,FAILED,A1,"No code was generated, so the required URDF/SRDF/YAML files do not exist, causing FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,manipulation,task_009_urdf,test_srdf_semantic_logic,FAILED,A1,"No code was generated, so the required SRDF file was never created, causing the FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,manipulation,task_009_urdf,test_joint_limits_overrides,FAILED,A1,"No code was generated, so the required joint_limits.yaml file does not exist, causing the test to fail with FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,manipulation,task_009_urdf,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test failed to catch this critical absence of output."
meta-llama_llama-3.3-70b-instruct,manipulation,task_010_reach_study,test_ros1_remnants_check,FAILED,B1,"The generated code still contains ROS 1 'ros::' namespace usages (e.g., ros::Time) that were not replaced with ROS 2 equivalents."
meta-llama_llama-3.3-70b-instruct,manipulation,task_010_reach_study,test_tf2_ros2_migration,FAILED,C3,"The generated code performs TF2 migration but does not use any of the expected ROS 2 duration patterns (tf2::durationFromSec, std::chrono::seconds, or rclcpp::Duration), indicating a semantic migration gap in duration handling."
meta-llama_llama-3.3-70b-instruct,manipulation,task_010_reach_study,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error, but the oracle test was reported as SUCCESS."
meta-llama_llama-3.3-70b-instruct,navigation,task_001_simple_map_navigation_2d,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have failed the oracle tests but apparently passed."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_pkg_format_and_buildtool,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that fail all format checks."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_nav_stack_replacement,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any dependency requirements."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_cmake_asset_installation,FAILED,A1,"No code was generated, so the CMakeLists.txt is empty and missing the required install(DIRECTORY config) rule."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_cmake_ament_registration,FAILED,A1,"No code was generated, so the CMakeLists.txt is empty and missing the required ament_package() call."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_launch_path_resolution,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy the launch path resolution test."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,test_launch_conditional_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty file content that cannot satisfy the launch conditional logic requirements."
meta-llama_llama-3.3-70b-instruct,navigation,task_002_husky_sim_navigation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, missing this critical hard error."
meta-llama_llama-3.3-70b-instruct,navigation,task_003_waypoint_following,test_dependency_sync_xml_and_cmake,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that fail the dependency synchronization check."
meta-llama_llama-3.3-70b-instruct,navigation,task_003_waypoint_following,test_interface_sync_cmake_and_cpp,FAILED,E2,"No code was generated, which is a critical failure causing all tests to fail due to empty files."
meta-llama_llama-3.3-70b-instruct,navigation,task_003_waypoint_following,test_cpp_action_server_logic,FAILED,C3,The generated C++ code is missing the core arithmetic logic 'a + b' required for the action server's functional parity.
meta-llama_llama-3.3-70b-instruct,navigation,task_003_waypoint_following,test_build_system_migration,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy the ament_cmake build system migration requirement."
meta-llama_llama-3.3-70b-instruct,navigation,task_003_waypoint_following,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle reported SUCCESS, indicating it failed to catch the missing code."
meta-llama_llama-3.3-70b-instruct,navigation,task_004_obstacle_avoidance,test_navigation_geometry,FAILED,E1,The generated code uses a different state representation (likely not an enum starting with FORWARD) but is functionally correct; the oracle rigidly expects a specific enum naming pattern.
meta-llama_llama-3.3-70b-instruct,navigation,task_004_obstacle_avoidance,test_cmake_integration,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy the CMake integration requirements."
meta-llama_llama-3.3-70b-instruct,navigation,task_004_obstacle_avoidance,test_package_xml_deps,FAILED,A1,"No code was generated, so the package.xml is empty and cannot contain the required dependencies."
meta-llama_llama-3.3-70b-instruct,navigation,task_004_obstacle_avoidance,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty (parse failed/no code), which is a critical hard error, but the oracle reported SUCCESS, indicating it missed this failure."
meta-llama_llama-3.3-70b-instruct,navigation,task_005_plugin_replacement,test_interface_signature_consistency,FAILED,A1,"No code was generated, so the file is empty and fails the pure virtual function signature check."
meta-llama_llama-3.3-70b-instruct,navigation,task_005_plugin_replacement,test_build_system_bridge,FAILED,A1,"No code was generated, so the CMakeLists.txt file is empty and fails the plugin installation regex check."
meta-llama_llama-3.3-70b-instruct,navigation,task_005_plugin_replacement,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, yet the oracle reported SUCCESS, indicating the test framework failed to catch this critical absence of output."
meta-llama_llama-3.3-70b-instruct,navigation,task_006_exploration_mapping,test_hole1_slam_node_translation,FAILED,A1,"No code was generated, so the launch file is empty and fails all translation checks."
meta-llama_llama-3.3-70b-instruct,navigation,task_006_exploration_mapping,test_hole2_costmap_sensor_translation,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any test assertions."
meta-llama_llama-3.3-70b-instruct,navigation,task_006_exploration_mapping,test_rviz_migration_consistency,FAILED,A1,"No code was generated or parsing failed, so the launch file is empty and cannot contain the required 'rviz2' migration."
meta-llama_llama-3.3-70b-instruct,navigation,task_006_exploration_mapping,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a critical false negative where the test suite missed the complete absence of migrated code."
meta-llama_llama-3.3-70b-instruct,navigation,task_007_navigation_sensor_failure,test_executor_and_node_declaration,FAILED,C3,"The generated header does not declare a SingleThreadedExecutor member, missing the required executor declaration pattern expected for this migration."
meta-llama_llama-3.3-70b-instruct,navigation,task_007_navigation_sensor_failure,test_service_callback_signatures,FAILED,C3,"The generated header's service callback signatures do not follow the ROS 2 required pattern of (Request::SharedPtr, Response::SharedPtr), indicating a semantic migration error in the callback API."
meta-llama_llama-3.3-70b-instruct,navigation,task_007_navigation_sensor_failure,test_executor_node_linkage,FAILED,C3,"The generated code failed to add the node to the executor via executor_.add_node(nh_), missing required ROS 2 executor-node linkage semantics."
meta-llama_llama-3.3-70b-instruct,navigation,task_007_navigation_sensor_failure,test_non_blocking_execution_logic,FAILED,B1,"The generated code does not use executor_.spin_some() in the update loop, indicating the non-blocking ROS 2 executor pattern was not properly adopted during migration."
meta-llama_llama-3.3-70b-instruct,navigation,task_007_navigation_sensor_failure,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed a critical hard error (empty/invalid code cannot compile)."
meta-llama_llama-3.3-70b-instruct,navigation,task_008_exploration_mapping,test_architecture_transformation,FAILED,C1,"The generated code retains a standalone main() function instead of converting the hardware interface into a plugin-only class, indicating incorrect node/lifecycle architecture for ros2_control."
meta-llama_llama-3.3-70b-instruct,navigation,task_008_exploration_mapping,test_interface_matching_logic,FAILED,C3,The generated code did not transform the node into a SystemInterface plugin and failed to include HW_IF_POSITION/HW_IF_VELOCITY interface definitions required by ros2_control.
meta-llama_llama-3.3-70b-instruct,navigation,task_008_exploration_mapping,test_ros2_read_write_signatures,FAILED,C3,"The generated code retained a standalone Node architecture with main() instead of implementing the SystemInterface plugin pattern, resulting in missing the proper ROS 2 Control read/write signatures with Time and Duration parameters."
meta-llama_llama-3.3-70b-instruct,navigation,task_008_exploration_mapping,test_yaml_structure_and_sync,FAILED,A1,"No code was generated, so the required controllers.yaml file does not exist, causing the file read to fail."
meta-llama_llama-3.3-70b-instruct,navigation,task_008_exploration_mapping,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch as SUCCESS."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_urdf_base_link_consistency,FAILED,A1,"No code was generated, so the required URDF and launch files are missing, causing all file-based tests to fail."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_urdf_inertial_integration,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing the test to fail on file not found."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_launch_xacro_command_api,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist, causing the test to fail on file lookup."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_launch_resource_indexing,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist, causing the test to fail on file lookup."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_launch_parameter_wrapping,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist, causing the test to fail."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_anti_leakage_ros1_substitution,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist, causing the test to fail due to missing file."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,test_launch_integration_completeness,FAILED,A1,"No code was generated or parsing failed, resulting in missing launch file that the test requires."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_001_urdf,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty (NO CODE GENERATED OR PARSE FAILED), which is a critical hard error that the oracle test failed to catch as SUCCESS."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_002_gazebo_plugin,test_launch_empty_world_inclusion,FAILED,A1,"No code was generated, so the required hello.launch file does not exist, causing the test to fail on file not found."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_002_gazebo_plugin,test_launch_world_parameter_passing,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the file-not-found failure."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_002_gazebo_plugin,test_launch_xml_structure,FAILED,A1,"No code was generated or parsing failed, so the required hello.launch file does not exist, causing the test to fail on file not found."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_002_gazebo_plugin,test_anti_leakage_ros2_substitution,FAILED,A1,"No code was generated, so the required hello.launch file does not exist, causing the test to fail at file lookup."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_002_gazebo_plugin,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed this critical hard error."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_burger_base_link_mesh,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing the test to fail with FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_burger_collision_geometry,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing a FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_burger_inertial_properties,FAILED,A1,"No code was generated, so the required URDF file is missing, causing a FileNotFoundError during the test."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_waffle_dual_caster_structure,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing a FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_waffle_base_link_mesh,FAILED,A1,"No code was generated, so the required URDF file does not exist, causing the test to fail with FileNotFoundError."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_launch_uses_modern_gz_sim,FAILED,B1,The generated launch file retains legacy gazebo_ros references instead of using the modern ros_gz_sim package with gz_sim.launch.py.
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_launch_server_client_separation,FAILED,C3,"The launch file was generated but uses incorrect argument ordering/formatting for the gzserver command, missing the expected '-r -s -v2' argument pattern required for proper server/client separation."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,test_no_legacy_gazebo_nodes,FAILED,B1,"The generated launch file still references the legacy gazebo_ros package instead of migrating to the modern ros_gz_sim, indicating an unreplaced ROS 1 / classic Gazebo API."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_003_turtlebot3_gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch as SUCCESS."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_004_industrial_robot_simulator,test_ros2_state_node_lifecycle,FAILED,A2,"The generated code is missing the required #include <rclcpp/rclcpp.hpp> header, causing the test assertion to fail and would also break compilation."
