Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
qwen_qwen3.5-plus-02-15,multi_node,task_012_multimaster_flie,test_absence_of_hardcoded_names,FAILED,C3,"The generated code contains hardcoded node name strings like '/master_discovery' instead of dynamically retrieving the node name, violating the migration's expected behavioral correctness."
qwen_qwen3.5-plus-02-15,multi_node,task_012_multimaster_flie,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should not result in a SUCCESS oracle status."
z-ai_glm-5-turbo,manipulation,task_001_pick_and_place,test_static_interface_linkage_consistency,FAILED,C3,"The generated detector code does not use the '/object_detection' topic name, causing a topic naming mismatch between the publisher and subscriber components."
z-ai_glm-5-turbo,manipulation,task_001_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which means the files cannot exist or be valid ROS 2 code, yet the oracle reported SUCCESS."
z-ai_glm-5-turbo,manipulation,task_002_ur5_pick_and_place,test_controller_move_to_logic,FAILED,C3,"The generated controller code omits the Slerp orientation interpolation logic in move_to, representing a semantic/behavioral error where required motion interpolation functionality was not migrated."
z-ai_glm-5-turbo,manipulation,task_002_ur5_pick_and_place,test_trajectory_interpolation_integrity,FAILED,C3,"The generated controller.py contains a for-loop but lacks Slerp orientation interpolation, failing the kinematics integrity check for smooth trajectory generation."
z-ai_glm-5-turbo,manipulation,task_002_ur5_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch as SUCCESS."
z-ai_glm-5-turbo,manipulation,task_003_ur5_red_box,test_cmakelists_rosidl_integrity,FAILED,E2,"No code was generated, so the CMakeLists.txt is empty and cannot pass any test, indicating a critical failure in producing the migration output."
z-ai_glm-5-turbo,manipulation,task_003_ur5_red_box,test_package_xml_modern_format,FAILED,A1,"No code was generated, so package.xml is empty and fails the format check."
z-ai_glm-5-turbo,manipulation,task_003_ur5_red_box,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the tests trivially pass on empty files only if assertions don't trigger—but actually empty content would fail assertions; this indicates a missed hard error where the migration produced nothing."
z-ai_glm-5-turbo,manipulation,task_004_simplified_pick_place,test_migration_tf2_logic,FAILED,E2,"The generated code did not migrate the tf2 logic from ROS 1 (still missing tf2_ros.Buffer() and proper TransformListener setup), representing an incomplete migration rather than a style issue."
z-ai_glm-5-turbo,manipulation,task_004_simplified_pick_place,test_migration_async_handling,FAILED,B1,"The migrated code still uses synchronous service calls instead of the ROS 2 async pattern (call_async with spin_until_future_complete), indicating legacy ROS 1 service call API was not properly replaced."
z-ai_glm-5-turbo,manipulation,task_004_simplified_pick_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which means the migration is entirely missing yet the oracle reported SUCCESS, indicating a critical missed hard error."
z-ai_glm-5-turbo,manipulation,task_005_interbotix_demo,test_shared_node_instance,FAILED,E2,"No code was generated or parsing failed, resulting in an empty/missing migration file which causes all tests to fail."
z-ai_glm-5-turbo,manipulation,task_005_interbotix_demo,test_cluster_position_destructuring,FAILED,C3,"The generated code failed to include the expected cluster position destructuring pattern (x, y, z = cluster['position']), indicating a semantic/behavioral error in handling perception data structure."
z-ai_glm-5-turbo,manipulation,task_005_interbotix_demo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, meaning it missed a critical hard error where the migrated file does not exist."
z-ai_glm-5-turbo,manipulation,task_006_pick_up_objects,test_no_leading_slashes_in_topics,FAILED,C3,"The generated code used a leading slash for the '/gazebo' service name, violating ROS 2 naming conventions expected by the test."
z-ai_glm-5-turbo,manipulation,task_006_pick_up_objects,test_no_nested_spin,FAILED,C3,"The manager code contains rclpy.spin inside a method (likely a service callback or spawn function), causing nested spin behavior which is a semantic error in ROS 2."
z-ai_glm-5-turbo,manipulation,task_006_pick_up_objects,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle status is marked as SUCCESS."
z-ai_glm-5-turbo,manipulation,task_007_tm_robot_arms,test_demo_blocking_call,FAILED,C3,"The generated Python demo code calls ask_item without a wait_time > 0 argument, failing to implement the required blocking service call semantics."
z-ai_glm-5-turbo,manipulation,task_007_tm_robot_arms,test_svr_callback_notification,FAILED,C3,"The generated code is missing the condition variable notification (svr_cond_.notify_all/one) in the SVR callback, causing the service to always timeout—a semantic/behavioral error in the synchronization logic."
z-ai_glm-5-turbo,manipulation,task_007_tm_robot_arms,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle status is marked SUCCESS, indicating the test framework missed a critical hard error."
z-ai_glm-5-turbo,manipulation,task_008_allegro_hand,test_emergency_stop_logic,FAILED,E1,"The test requires the ROS 1 API 'ros::shutdown()' literal string, but a correct ROS 2 migration would use 'rclcpp::shutdown()', making this a rigid oracle expectation incompatible with proper ROS 2 code."
z-ai_glm-5-turbo,manipulation,task_008_allegro_hand,test_variable_naming_consistency,FAILED,A1,"No code was generated or parsing failed, so the file is empty/missing and cannot contain the required HAND_TYPE_A or RIGHT_HAND flags."
z-ai_glm-5-turbo,manipulation,task_008_allegro_hand,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which constitutes a critical hard error that the oracle test failed to catch as SUCCESS."
z-ai_glm-5-turbo,manipulation,task_009_urdf,test_urdf_kinematics,FAILED,A1,"No code was generated, so the required URDF file does not exist, causing the test to fail with FileNotFoundError."
z-ai_glm-5-turbo,manipulation,task_009_urdf,test_srdf_semantic_logic,FAILED,A1,"No code was generated, so the required SRDF file does not exist, causing a FileNotFoundError during the test."
z-ai_glm-5-turbo,manipulation,task_009_urdf,test_joint_limits_overrides,FAILED,A1,"No code was generated, so the required joint_limits.yaml file is missing, causing the test to fail with FileNotFoundError."
z-ai_glm-5-turbo,manipulation,task_009_urdf,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle tests failed to catch."
z-ai_glm-5-turbo,manipulation,task_010_reach_study,test_ros1_remnants_check,FAILED,B1,"The generated code still contains ROS 1 'ros::' namespace usage in the transformed_point_cloud_target_pose_generator.cpp file, indicating legacy ROS 1 API was not fully replaced."
z-ai_glm-5-turbo,manipulation,task_010_reach_study,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, meaning critical hard errors (missing implementation entirely) were not caught."
z-ai_glm-5-turbo,navigation,task_001_simple_map_navigation_2d,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the migration is entirely missing and would fail any real build, despite the oracle reporting SUCCESS."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_pkg_format_and_buildtool,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any test assertions."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_nav_stack_replacement,FAILED,E2,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any migration requirements, which is a critical hard failure."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_cmake_asset_installation,FAILED,A1,"No code was generated, so the CMakeLists.txt is empty and fails the install directory check."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_cmake_ament_registration,FAILED,E2,"No code was generated, so the CMakeLists.txt is empty and missing the required ament_package() call, representing a critical failure to produce output."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_launch_path_resolution,FAILED,A1,"No code was generated or parsing failed, so the launch file is empty and cannot contain the required ROS 2 API calls."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,test_launch_conditional_logic,FAILED,E2,"No code was generated, so the launch file is empty/missing, causing the conditional logic test to fail due to absent content."
z-ai_glm-5-turbo,navigation,task_002_husky_sim_navigation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed this critical hard error."
z-ai_glm-5-turbo,navigation,task_003_waypoint_following,test_dependency_sync_xml_and_cmake,FAILED,A1,"No code was generated or parsing failed, so all required files (package.xml, CMakeLists.txt) are missing, causing the dependency sync test to fail."
z-ai_glm-5-turbo,navigation,task_003_waypoint_following,test_interface_sync_cmake_and_cpp,FAILED,E2,"No code was generated or parsing failed, resulting in empty files that cannot compile or run."
z-ai_glm-5-turbo,navigation,task_003_waypoint_following,test_cpp_action_server_logic,FAILED,C3,The generated C++ code is missing the core arithmetic logic 'a + b' required for the action server's functional parity.
z-ai_glm-5-turbo,navigation,task_003_waypoint_following,test_build_system_migration,FAILED,A1,"No code was generated or parsing failed, so package.xml is empty and lacks ament_cmake references."
z-ai_glm-5-turbo,navigation,task_003_waypoint_following,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle test failed to detect as SUCCESS."
z-ai_glm-5-turbo,navigation,task_004_obstacle_avoidance,test_cmake_integration,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy the CMake integration requirements."
z-ai_glm-5-turbo,navigation,task_004_obstacle_avoidance,test_package_xml_deps,FAILED,E2,"No code was generated, so the package.xml file is empty/missing, causing the dependency check to fail; this represents a critical generation failure."
z-ai_glm-5-turbo,navigation,task_004_obstacle_avoidance,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty (parse failed), which means no actual ROS 2 code exists, yet the oracle status is marked SUCCESS—this is clearly a missed hard error."
z-ai_glm-5-turbo,navigation,task_005_plugin_replacement,test_interface_signature_consistency,FAILED,A1,"No code was generated, so the header file is empty and the pure virtual makePlan function cannot be found."
z-ai_glm-5-turbo,navigation,task_005_plugin_replacement,test_build_system_bridge,FAILED,E2,"No code was generated, so the CMakeLists.txt is empty and fails the plugin XML installation check, indicating a critical missing output."
z-ai_glm-5-turbo,navigation,task_005_plugin_replacement,test_class_export_match,FAILED,C3,"The generated code is missing the PLUGINLIB_EXPORT_CLASS macro registration that matches the expected namespace and class signature, which is a semantic/behavioral omission for plugin registration."
z-ai_glm-5-turbo,navigation,task_005_plugin_replacement,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so there is no valid ROS 2 migration; the oracle marking this as SUCCESS missed a critical hard error."
z-ai_glm-5-turbo,navigation,task_006_exploration_mapping,test_hole1_slam_node_translation,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that fails all assertions including the basic syntax check."
z-ai_glm-5-turbo,navigation,task_006_exploration_mapping,test_hole2_costmap_sensor_translation,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any test assertions."
z-ai_glm-5-turbo,navigation,task_006_exploration_mapping,test_rviz_migration_consistency,FAILED,E2,"No code was generated, so the migration is entirely missing, which is a critical hard failure rather than a style issue."
z-ai_glm-5-turbo,navigation,task_006_exploration_mapping,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which means no actual migration exists; this is a critical hard error that the oracle missed by reporting SUCCESS."
z-ai_glm-5-turbo,navigation,task_007_navigation_sensor_failure,test_service_callback_signatures,FAILED,E1,"The generated header likely uses the standard ROS 2 service callback signature (e.g., std::shared_ptr<...::Request>) but doesn't match the rigid regex requiring the exact '::Request::SharedPtr' alias form."
z-ai_glm-5-turbo,navigation,task_007_navigation_sensor_failure,test_parameter_safety_logic,FAILED,C3,"The generated code lacks the required ROS 2 parameter declaration pattern using integer_range descriptors, missing the mandatory parameter safety logic for the migration."
z-ai_glm-5-turbo,navigation,task_007_navigation_sensor_failure,test_service_binding_logic,FAILED,C3,"The generated code's create_service call does not use std::bind with two placeholders pattern as required, indicating a semantic deviation in the service binding implementation."
z-ai_glm-5-turbo,navigation,task_007_navigation_sensor_failure,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a critical missed hard error."
z-ai_glm-5-turbo,navigation,task_008_exploration_mapping,test_interface_matching_logic,FAILED,C3,"The generated code is missing the HW_IF_POSITION interface constant, indicating an incomplete implementation of the required state/command interfaces for the controller."
z-ai_glm-5-turbo,navigation,task_008_exploration_mapping,test_yaml_structure_and_sync,FAILED,A1,"No code was generated, so the required controllers.yaml file is missing, causing FileNotFoundError."
z-ai_glm-5-turbo,navigation,task_008_exploration_mapping,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, yet the oracle status is SUCCESS, which means the oracle missed a critical hard error (missing implementation entirely)."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_urdf_base_link_consistency,FAILED,A1,"No code was generated, so the required URDF file is missing and the test cannot find it."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_urdf_inertial_integration,FAILED,A1,"No code was generated or parsing failed, so the required macroed.urdf.xacro file does not exist, causing the test to fail at file lookup."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_launch_xacro_command_api,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist, causing the test to fail at file lookup."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_launch_resource_indexing,FAILED,E2,"No code was generated, so the required launch file does not exist, causing the test to fail at the file existence check."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_launch_parameter_wrapping,FAILED,A1,"No code was generated or parsing failed, resulting in missing launch file that the test requires."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_anti_leakage_ros1_substitution,FAILED,A1,"No code was generated or parsing failed, so the required launch file does not exist for the test to evaluate."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,test_launch_integration_completeness,FAILED,E2,"No code was generated, so the required launch file does not exist, causing a hard failure to find the file."
z-ai_glm-5-turbo,simulation_integration,task_001_urdf,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a critical missed error."
z-ai_glm-5-turbo,simulation_integration,task_002_gazebo_plugin,test_launch_empty_world_inclusion,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the test to fail on file not found."
z-ai_glm-5-turbo,simulation_integration,task_002_gazebo_plugin,test_launch_world_parameter_passing,FAILED,A1,"No code was generated, so the required hello.launch file does not exist, causing the test to fail at file lookup."
z-ai_glm-5-turbo,simulation_integration,task_002_gazebo_plugin,test_launch_xml_structure,FAILED,E2,"No code was generated, so the required hello.launch file is missing, causing the test to fail due to file not found."
z-ai_glm-5-turbo,simulation_integration,task_002_gazebo_plugin,test_anti_leakage_ros2_substitution,FAILED,A1,"No code was generated, so the required hello.launch file does not exist, causing the file-not-found failure."
z-ai_glm-5-turbo,simulation_integration,task_002_gazebo_plugin,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error, but the oracle tests apparently passed (likely because test files weren't created and assertions were skipped or the harness defaulted to success)."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_burger_base_link_mesh,FAILED,A1,"No code was generated, so the required URDF file does not exist, causing the test to fail with FileNotFoundError."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_burger_collision_geometry,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing a FileNotFoundError."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_burger_inertial_properties,FAILED,A1,"No code was generated, so the required URDF file is missing and the test cannot locate it."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_waffle_dual_caster_structure,FAILED,A1,"No code was generated or parsing failed, so the required URDF file does not exist, causing the test to fail with FileNotFoundError."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_waffle_base_link_mesh,FAILED,E2,"No code was generated, so required files are missing causing test failures - this represents a critical hard error in the migration output."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,test_launch_server_client_separation,FAILED,C3,"The generated launch file does not include the required '-r -s -v2' arguments for the gzserver command, indicating an incorrect server/client separation logic in the migration."
z-ai_glm-5-turbo,simulation_integration,task_003_turtlebot3_gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so the migration produced nothing usable, yet the oracle reported SUCCESS—a critical missed hard error."
z-ai_glm-5-turbo,simulation_integration,task_004_industrial_robot_simulator,test_ros2_state_node_lifecycle,FAILED,E1,"The generated code actually contains rclcpp/rclcpp.hpp and the required patterns; the assertion failure shown is misleading (the substring is present), suggesting a test/oracle formatting mismatch rather than a real code defect."
z-ai_glm-5-turbo,simulation_integration,task_004_industrial_robot_simulator,test_launch_system_migration_check,FAILED,A1,"No code was generated, so the launch file migration is missing entirely, causing the file-not-found error."
z-ai_glm-5-turbo,simulation_integration,task_004_industrial_robot_simulator,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which is a critical hard error that should not have passed any tests."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_cmake_ros2_ament_integrity,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any migration requirements."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_imu_physics_frequency_scaling_semantics,FAILED,C3,"The migrated code is missing the 1/sqrt(dt) white noise scaling logic required by the IMU physics semantics, indicating a behavioral/semantic error in the migration."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_ros2_api_usage,FAILED,B1,"The migrated cpp file still uses legacy Gazebo/ROS 1 APIs (e.g., imu_pub_->Publish capitalized, no rclcpp::init) instead of rclcpp ROS 2 APIs."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_no_legacy_remnants,FAILED,B1,The generated code retains legacy Gazebo Protobuf 'set_allocated_' API calls instead of migrating to sensor_msgs::msg::Imu field assignments for ROS 2.
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_msgbuffer_memory_logic,FAILED,A1,"No code was generated or parsed, resulting in empty file content that fails all content-based assertions."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_msgbuffer_safety_assertions,FAILED,A1,"No code was generated or parsed, resulting in empty files that fail all content assertions including the buffer safety check."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_header_inclusion_semantics,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any content assertions."
z-ai_glm-5-turbo,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the migration cannot possibly be correct, yet the oracle reported SUCCESS, indicating a missed hard error."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_socket_pollin_logic,FAILED,A1,"No code was generated or parsing failed, so the file is empty and cannot satisfy any test assertions."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_socket_recv_semantics,FAILED,E2,"No code was generated, resulting in empty files that cannot satisfy any test requirement including MSG_DONTWAIT usage."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_preupdate_protocol_parsing,FAILED,E2,"No code was generated, so the file is empty and fails the test which expects socket.recv parsing logic to be present."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_lockstep_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty file content that cannot satisfy the lockstep logic assertion."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_pwm_normalization_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that cannot satisfy the PWM normalization pattern check."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_joint_command_application,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error preventing any test from passing."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,test_failsafe_handling,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that cannot satisfy any test assertions."
z-ai_glm-5-turbo,simulation_integration,task_006-ardupilot-gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so all tests trivially pass on empty content via the 'assert not' checks, but the missing implementation is a critical hard error the oracle failed to catch."
z-ai_glm-5-turbo,simulation_integration,task_007_carla_ros_bridge,test_twist_linear_rotation_logic,FAILED,C3,"The generated transforms.py code lacks the rotation-aware linear velocity transformation logic (missing 'if carla_rotation:' branch with carla_vector_to_ros_vector_rotated), indicating a semantic/behavioral omission in the migration."
z-ai_glm-5-turbo,simulation_integration,task_007_carla_ros_bridge,test_bridge_sync_tick_order,FAILED,A1,"No code was generated or parsing failed, so the bridge.py file lacks the required tick/snapshot logic entirely."
z-ai_glm-5-turbo,simulation_integration,task_007_carla_ros_bridge,test_bridge_update_trigger_with_timestamp,FAILED,C3,"The generated bridge.py exists but does not invoke self._update() with the required frame and elapsed_seconds arguments, indicating a missing behavioral element in the sync loop logic."
z-ai_glm-5-turbo,simulation_integration,task_007_carla_ros_bridge,test_actor_factory_pre_tick_update,FAILED,E2,"No code was generated, so all tests fail; this represents a missed hard error where the migration produced no output."
z-ai_glm-5-turbo,simulation_integration,task_007_carla_ros_bridge,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, yet the oracle reported SUCCESS, which is a critical missed hard error."
z-ai_glm-5-turbo,simulation_integration,task_008_navigation_recovery_action,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which cannot possibly pass tests that require specific ROS 2 API usage; the oracle reporting SUCCESS is a missed hard error."
z-ai_glm-5-turbo,multi_node,task_002_sm_rosbag_recorder,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated, yet the oracle reports SUCCESS; missing files would cause empty reads and test assertions should fail, indicating a critical error was missed."
z-ai_glm-5-turbo,multi_node,task_004_talker_relay_listener,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), but the oracle tests passed because they check empty strings against negative assertions, which trivially pass; this is a critical missed error."
z-ai_glm-5-turbo,multi_node,task_005_KIE_multiagent_model,test_if_no_xmlrpc_usage,FAILED,B1,The generated interface_finder.py retains legacy ROS 1 xmlrpc imports and usage instead of replacing them with the ROS 2 graph API.
z-ai_glm-5-turbo,multi_node,task_005_KIE_multiagent_model,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so all files are missing, which would cause hard import/runtime errors that the oracle did not catch (tests were skipped due to missing files)."
z-ai_glm-5-turbo,multi_node,task_006_swarm_ros_bridge,test_hpp_ros2_interface_migration,FAILED,E2,"No code was generated or parsing failed, so the test correctly identified the missing ROS 2 SharedPtr interfaces as a critical migration failure."
z-ai_glm-5-turbo,multi_node,task_006_swarm_ros_bridge,test_cpp_node_inheritance_usage,FAILED,E2,"The generated code marker indicates no code was generated or parsing failed, yet the error log shows actual code content was tested, suggesting a critical generation/parsing failure that should be flagged as a hard error."
z-ai_glm-5-turbo,multi_node,task_006_swarm_ros_bridge,test_cpp_qos_usage,FAILED,C3,"The generated code does not include ROS 2 QoS profiles (rclcpp::QoS, SystemDefaultsQoS, or SensorDataQoS), which is a semantic migration omission required for proper ROS 2 publisher/subscription configuration."
z-ai_glm-5-turbo,multi_node,task_006_swarm_ros_bridge,test_system_callback_consistency,FAILED,C3,"The generated code's callback signature does not match the expected ROS 2 SharedPtr pattern for sub_cb, indicating a semantic migration error in callback signatures."
z-ai_glm-5-turbo,multi_node,task_006_swarm_ros_bridge,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused all tests to fail, but the oracle reported SUCCESS."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,test_member_variable_consistency,FAILED,A1,"No code was generated or parsing failed, resulting in missing source files that the test requires to read."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,test_callback_signature_sync,FAILED,A1,"No code was generated or parsed, so the required source files do not exist, causing a FileNotFoundError when the test attempts to read them."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,test_inheritance_pattern,FAILED,A1,"No code was generated or parsing failed, so the required header and source files do not exist, causing the test to fail with FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,test_message_namespace_migration,FAILED,A1,"No code was generated, so the required files do not exist and all tests fail with FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,test_ros1_leakage_cleanup,FAILED,A1,"No code was generated, so the source files do not exist, causing all tests including this one to fail with FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_007_aws_les,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test marked as SUCCESS incorrectly."
z-ai_glm-5-turbo,multi_node,task_009_fleet_system,test_time_struct_field_sync,FAILED,A1,"No code was generated or parsing failed, so required files like msg2fbs.py and schema.fbs do not exist, causing FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_009_fleet_system,test_header_schema_no_seq,FAILED,A1,"No code was generated, so the required files (msg2fbs.py and schema.fbs) do not exist, causing FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_009_fleet_system,test_namespace_conversion_logic,FAILED,C3,"The generated code lacks the required string replacement logic to convert ROS 2 path separators '/' to FBS namespace dots '.', causing a semantic/behavioral failure."
z-ai_glm-5-turbo,multi_node,task_009_fleet_system,test_no_ros1_naming_leakage,FAILED,A1,"No code was generated, so required files (msg2fbs.py and schema.fbs) are missing, causing FileNotFoundError."
z-ai_glm-5-turbo,multi_node,task_009_fleet_system,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so the code cannot possibly be correct; the oracle's SUCCESS status is a false negative."
z-ai_glm-5-turbo,multi_node,task_011_amr_interop,test_py_ros_to_mqtt_orchestration,FAILED,C3,"The generated Python bridge code does not wire the VDAOrderState subscription to the self._publish_state callback using the expected create_subscription pattern, indicating a semantic/behavioral error in the ROS-to-MQTT orchestration logic."
z-ai_glm-5-turbo,multi_node,task_011_amr_interop,test_no_ros1_terminology_leakage,FAILED,A1,"No code was generated, causing the file to be empty and the oracle test regex to fail; this represents a fundamental compilation/parse failure of the LLM output."
z-ai_glm-5-turbo,multi_node,task_011_amr_interop,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to detect as SUCCESS."
z-ai_glm-5-turbo,multi_node,task_012_multimaster_flie,test_absence_of_hardcoded_names,FAILED,C3,"The generated code contains hardcoded node name strings like '/master_discovery' instead of dynamically retrieving the node name, which is a semantic/behavioral error in the migration."
z-ai_glm-5-turbo,multi_node,task_012_multimaster_flie,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failure but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_001_pick_and_place,test_detector_async_non_blocking_pattern,FAILED,B1,The generated detector code retains the ROS 1 'wait_for_service' blocking call instead of replacing it with ROS 2 async patterns.
anthropic_claude-opus-4.6,manipulation,task_001_pick_and_place,test_state_machine_future_synchronization,FAILED,C3,"The generated state machine code lacks async future synchronization primitives (add_done_callback, spin_until_future_complete, or .done()), causing a semantic/behavioral error where state transitions don't wait for the controller's async response."
